vertices,edges,connectivity,iterations,time
20,171,0.8999999999999999,2315463,26.39840130000016
21,21,0.1,2676056,8.299727500000017
21,42,0.2,3429475,17.860813000000007
21,64,0.30000000000000004,3701477,24.87596059999987
21,84,0.4,5289545,41.95472830000017
21,105,0.5,6345773,55.446120300000075
21,126,0.6,7160325,70.45613800000001
21,147,0.7,8172851,86.35975719999988
21,168,0.7999999999999999,9835982,118.03215940000018
21,189,0.8999999999999999,9012309,104.67475620000005
22,24,0.1,6407780,21.127842299999884
22,47,0.2,7128763,39.35306330000003
22,70,0.30000000000000004,9071323,62.30330760000015
22,93,0.4,9344514,73.83814090000033
22,116,0.5,10297932,107.37082250000003
22,139,0.6,12876397,136.6430090999993
22,162,0.7,18327388,213.21564659999967
22,185,0.7999999999999999,21647921,273.98737060000076
22,208,0.8999999999999999,21502271,289.9045736999997
