vertices,edges,connectivity,iterations,time
15.0,74.0,0.7000000000000001,63420.166666666664,0.40298208333333224
15.0,84.0,0.7999999999999999,66625.66666666667,0.446220749999999
15.0,95.0,0.9,39643.0,0.2689670166666662
16.0,12.0,0.09999999999999999,67753.16666666667,0.1407775166666667
16.0,24.0,0.19999999999999998,74935.83333333333,0.2502243333333336
16.0,37.0,0.30000000000000004,101640.16666666667,0.44802911666666806
16.0,48.0,0.39999999999999997,120916.16666666667,0.614703033333333
16.0,60.0,0.5,125363.0,0.7233636000000002
16.0,72.0,0.6,142687.0,0.9136185499999989
16.0,84.0,0.7000000000000001,146289.83333333334,1.0048485666666664
16.0,96.0,0.7999999999999999,156871.83333333334,1.122274000000002
16.0,108.0,0.9,61557.166666666664,0.4526433666666681
17.0,14.0,0.09999999999999999,137234.16666666666,0.3161157166666679
17.0,28.0,0.19999999999999998,150022.5,0.5659377666666678
17.0,41.0,0.30000000000000004,204158.66666666666,0.9788367166666667
17.0,55.0,0.39999999999999997,224788.5,1.3071934999999992
17.0,68.0,0.5,267123.1666666667,1.7307732833333347
17.0,82.0,0.6,277759.8333333333,2.004600250000003
17.0,96.0,0.7000000000000001,317391.0,2.460934866666664
17.0,109.0,0.7999999999999999,344923.6666666667,2.712258099999995
17.0,123.0,0.9,128642.16666666667,1.0555979666666626
18.0,16.0,0.09999999999999999,275319.6666666667,0.7031600666666643
18.0,31.0,0.19999999999999998,318141.3333333333,1.3013661166666661
18.0,46.0,0.30000000000000004,438089.0,2.2768701999999954
18.0,62.0,0.39999999999999997,472137.6666666667,2.950222733333329
18.0,77.0,0.5,508911.6666666667,3.6120769666666632
18.0,92.0,0.6,631784.0,5.01651196666667
18.0,108.0,0.7000000000000001,744681.3333333334,6.407722783333327
18.0,123.0,0.7999999999999999,769166.0,6.899984866666689
18.0,138.0,0.9,395593.3333333333,3.7101677500000014
19.0,18.0,0.09999999999999999,560357.6666666666,1.5821672333333368
19.0,35.0,0.19999999999999998,664804.0,3.003446950000002
19.0,52.0,0.30000000000000004,796869.0,4.664459049999986
19.0,69.0,0.39999999999999997,873897.1666666666,6.156338733333333
19.0,86.0,0.5,1109276.1666666667,8.91096170000001
19.0,103.0,0.6,1277732.8333333333,11.22117828333335
19.0,120.0,0.7000000000000001,1324809.5,12.694214433333343
19.0,137.0,0.7999999999999999,1276522.0,13.03281370000004
19.0,154.0,0.9,561726.3333333334,5.943867033333333
20.0,19.0,0.09999999999999999,1106247.1666666667,3.3991494833333227
20.0,38.0,0.19999999999999998,1349670.3333333333,6.644562133333333
20.0,58.0,0.30000000000000004,1583890.1666666667,10.261247883333303
20.0,76.0,0.39999999999999997,1805858.3333333333,13.883947000000015
20.0,95.0,0.5,2164807.8333333335,19.125200166666673
20.0,114.0,0.6,2518220.0,24.572619400000008
20.0,133.0,0.7000000000000001,3062960.5,32.185991899999976
20.0,152.0,0.7999999999999999,2712158.3333333335,30.525957166666633
20.0,171.0,0.9,1757408.3333333333,20.039543850000012
21.0,21.0,0.09999999999999999,2271897.8333333335,7.694353266666629
21.0,42.0,0.19999999999999998,2850857.8333333335,14.994700200000048
21.0,64.0,0.30000000000000004,3130894.1666666665,21.843770233333316
21.0,84.0,0.39999999999999997,3725345.5,31.315851000000027
21.0,105.0,0.5,4370628.166666667,41.6988192333334
21.0,126.0,0.6,5196696.166666667,54.82978046666661
21.0,147.0,0.7000000000000001,5952777.166666667,67.4676235833333
21.0,168.0,0.7999999999999999,6579445.5,79.33325356666667
21.0,189.0,0.9,5068335.5,61.23765618333331
22.0,24.0,0.09999999999999999,4771526.666666667,17.65580409999984
22.0,47.0,0.19999999999999998,5729393.666666667,32.826436583332985
22.0,70.0,0.30000000000000004,6344675.166666667,47.70937893333348
22.0,93.0,0.39999999999999997,7257662.833333333,66.18592781666682
22.0,116.0,0.5,8595064.0,89.71408994999986
22.0,139.0,0.6,10347707.666666666,120.36238893333318
22.0,162.0,0.7000000000000001,12930272.5,159.8179822500001
22.0,185.0,0.7999999999999999,14916993.833333334,197.56394316666697
22.0,208.0,0.9,10263548.5,140.90584598333317
