vertices,edges,connectivity,iterations,time
14.0,37.0,0.39999999999999997,23155.666666666668,0.09533939999982977
14.0,46.0,0.5,27582.666666666668,0.1304213500000818
14.0,55.0,0.6,33465.166666666664,0.17113380000015846
14.0,64.0,0.7000000000000001,31807.5,0.17394114999994295
14.0,73.0,0.7999999999999999,32909.333333333336,0.18905285000012859
14.0,82.0,0.9,17699.666666666668,0.10298541666603948
15.0,11.0,0.09999999999999999,35910.833333333336,0.06739784999990661
15.0,21.0,0.19999999999999998,39765.333333333336,0.11291139999957522
15.0,32.0,0.30000000000000004,43377.666666666664,0.1657393166666831
15.0,42.0,0.39999999999999997,51949.166666666664,0.23288328333273967
15.0,53.0,0.5,54845.5,0.28855403333394253
15.0,63.0,0.6,64109.333333333336,0.375383633333513
15.0,74.0,0.7000000000000001,64472.333333333336,0.410368133333274
15.0,84.0,0.7999999999999999,71931.5,0.4834816999994776
15.0,95.0,0.9,50706.166666666664,0.34915574999953
16.0,12.0,0.09999999999999999,67768.83333333333,0.14051366666626564
16.0,24.0,0.19999999999999998,74956.66666666667,0.24947333333360197
16.0,37.0,0.30000000000000004,101693.16666666667,0.4492663999993359
16.0,48.0,0.39999999999999997,121097.83333333333,0.6147820833333147
16.0,60.0,0.5,126102.66666666667,0.7320724000004096
16.0,72.0,0.6,143550.0,0.9195802833331376
16.0,84.0,0.7000000000000001,152667.16666666666,1.0467055000002194
16.0,96.0,0.7999999999999999,160989.33333333334,1.155103033333944
16.0,108.0,0.9,71281.33333333333,0.532260750000205
17.0,14.0,0.09999999999999999,137252.5,0.31483183333269454
17.0,28.0,0.19999999999999998,150029.5,0.5629378500001015
17.0,41.0,0.30000000000000004,204207.66666666666,0.9796473666665406
17.0,55.0,0.39999999999999997,224976.33333333334,1.288120049999937
17.0,68.0,0.5,267317.1666666667,1.7238317833337835
17.0,82.0,0.6,279143.0,2.0063288666663843
17.0,96.0,0.7000000000000001,319532.0,2.4738947999994707
17.0,109.0,0.7999999999999999,353010.1666666667,2.7711205499996745
17.0,123.0,0.9,161447.5,1.3260841000001165
18.0,16.0,0.09999999999999999,275334.0,0.6987926666664256
18.0,31.0,0.19999999999999998,318207.6666666667,1.2988547499996155
18.0,46.0,0.30000000000000004,438150.6666666667,2.265161433333257
18.0,62.0,0.39999999999999997,472781.6666666667,2.934259883333046
18.0,77.0,0.5,511970.0,3.6307894833338046
18.0,92.0,0.6,634113.3333333334,5.035994649999641
18.0,108.0,0.7000000000000001,763081.3333333334,6.5437350666664615
18.0,123.0,0.7999999999999999,782922.3333333334,7.009934183333523
18.0,138.0,0.9,437522.3333333333,4.117403716666861
19.0,18.0,0.09999999999999999,560384.3333333334,1.5826722166666514
19.0,35.0,0.19999999999999998,664878.1666666666,3.0004430666664725
19.0,52.0,0.30000000000000004,796951.3333333334,4.651836466666282
19.0,69.0,0.39999999999999997,874150.6666666666,6.145826799999971
19.0,86.0,0.5,1109987.3333333333,8.91866178333324
19.0,103.0,0.6,1285058.8333333333,11.277246816666775
19.0,120.0,0.7000000000000001,1331546.5,12.773008433333416
19.0,137.0,0.7999999999999999,1296922.6666666667,13.290330799999841
19.0,154.0,0.9,694124.3333333334,7.5333628500002305
20.0,19.0,0.09999999999999999,1106273.8333333333,3.3788946166666087
20.0,38.0,0.19999999999999998,1349761.0,6.642207083333536
20.0,58.0,0.30000000000000004,1583957.5,10.282303450000049
20.0,76.0,0.39999999999999997,1806178.1666666667,13.888363033333311
20.0,95.0,0.5,2165386.6666666665,19.129188249999668
20.0,114.0,0.6,2524154.5,24.620668833333184
20.0,133.0,0.7000000000000001,3071431.3333333335,32.33316106666674
20.0,152.0,0.7999999999999999,2838620.0,31.98558469999989
20.0,171.0,0.9,1879131.3333333333,21.733712800000223
21.0,21.0,0.09999999999999999,2271901.0,7.659939449999911
21.0,42.0,0.19999999999999998,2850891.0,14.975803666666252
21.0,64.0,0.30000000000000004,3130964.3333333335,21.836038266666645
21.0,84.0,0.39999999999999997,3725661.6666666665,31.299746100000448
21.0,105.0,0.5,4372420.666666667,41.73112408333327
21.0,126.0,0.6,5209061.333333333,55.27905025000018
21.0,147.0,0.7000000000000001,6019690.666666667,68.44591008333312
21.0,168.0,0.7999999999999999,6880333.5,83.6075080999996
21.0,189.0,0.9,5383438.833333333,65.90735780000038
22.0,24.0,0.09999999999999999,4771533.666666667,17.556094466666462
22.0,47.0,0.19999999999999998,5729421.833333333,32.784035299999836
22.0,70.0,0.30000000000000004,6344750.666666667,47.80919836666666
22.0,93.0,0.39999999999999997,7260060.666666667,66.26937736666635
22.0,116.0,0.5,8599174.5,89.8455435500003
22.0,139.0,0.6,10366409.833333334,121.9537473833334
22.0,162.0,0.7000000000000001,13093409.666666666,162.71647948333307
22.0,185.0,0.7999999999999999,15154385.5,201.10679786666637
22.0,208.0,0.9,10841525.0,149.89447653333264
